"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, cuit, sans précision (aliment moyen)";"205";"62,6";"23";"0";"12,5";"0";;"0";"0";"2,49";"4,59";"4,14";"0,13";"11,4";;"0,045";"0,36";;"28,5";"0,023";"243";"383";;"53,1";"0,42";;;;;;;"2,75";"0,27";"0,099";"7,58";"1,42";"0,46";"19,8";"2,79"
"viandes, œufs, poissons";"poissons cuits";"-";"Cabillaud, cuit, sans précision (aliment moyen)";"98,9";"75,1";"23,1";"0";"0,73";"0";;"0";"0";"0,14";"0,09";"0,25";"0,2";"15,2";"369";"0,018";"0,22";"122";"26,2";"0,013";"193";"321";"24,9";"80,9";"0,5";"5,74";"0";"0,75";"0,62";"0,062";;"0,62";"0,046";"0,055";"2,08";"0,22";"0,22";"13,4";"1,55"
"viandes, œufs, poissons";"poissons cuits";"-";"Hareng fumé, filet, doux";"162";"67,7";"18,1";"< 0,1";"9,9";"0";"-";"< 0,5";"0";"2,24";"5,51";"1,59";"3,78";"62";"2310";"0,08";"0,7";"< 20";"39";"0,03";"250";"380";"30";"1510";"0,51";"< 21";"-";"17,7";"1,72";"< 0,8";"-";"< 0,5";"< 0,015";"0,2";"4,53";"1,22";"0,28";"10,8";"13,4"
"viandes, œufs, poissons";"poissons cuits";"-";"Carrelet ou plie, cuit à la vapeur";"93";"78";"19";"traces";"1,89";"0";"-";"0";"0";"0,22";"0,44";"0,66";"-";"-";"-";"0,05";"-";"30";"-";"0,04";"-";"-";"30,4";"-";"0,68";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Églefin, cuit à la vapeur";"89";"78,3";"20,9";"traces";"0,6";"0";"0";"0";"0";"0,1";"0,1";"0,21";"0,18";"26";"-";"0,02";"0,1";"260";"24";"0,01";"200";"370";"34,3";"73";"0,5";"traces";"-";"traces";"0,41";"-";"-";"traces";"0,04";"0,11";"4,1";"0,25";"0,41";"9";"2"
"viandes, œufs, poissons";"poissons cuits";"-";"Hareng, frit";"201";"-";"23";"traces";"12,1";"0";"0";"0";"0";"3,51";"5,83";"2,25";"-";"-";"-";"0,14";"-";"38";"-";"0,02";"-";"-";"31,3";"-";"0,75";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Hareng fumé, au naturel";"173";"68,3";"16,5";"0,5";"11,7";"0";"0";"0";"0";"2,76";"1,6";"5,13";"3,98";"62,4";"2910";"< 0,1";"1";"40";"34,8";"< 0,1";"155";"226";"28";"1590";"0,6";"12";"0";"22";"1,35";"0";"-";"0";"< 0,04";"0,23";"3,45";"0,55";"0,37";"10";"11,8"
"viandes, œufs, poissons";"poissons cuits";"-";"Hareng, grillé/poêlé";"189";"64,2";"21,6";"traces";"11,4";"0";"-";"0";"0";"2,48";"5,25";"2,28";"0,34";"76,5";"220";"0,15";"1,51";"47,7";"41,5";"0,045";"307";"425";"46";"138";"1,24";"35";"0";"10,8";"1,37";"0,1";"-";"0,7";"0,11";"0,28";"4,06";"0,76";"0,35";"11";"14,1"
"viandes, œufs, poissons";"poissons cuits";"-";"Lieu noir, cuit";"99,7";"75,5";"23,1";"traces";"0,81";"0";"< 1";"0";"0";"0,29";"0,042";"0,23";"0,25";"37,5";"0,2";"0,064";"0,4";"12";"36";"0,011";"152";"224";"23,8";"102";"0,63";"8";"< 30";"< 0,5";"1,7";"-";"-";"< 1";"0,058";"0,08";"0,8";"0,14";"0,081";"15,2";"2,1"
"viandes, œufs, poissons";"poissons cuits";"-";"Limande-sole, cuite à la vapeur";"90,1";"76,9";"17,4";"traces";"2,27";"0";"-";"0";"0";"0,12";"0,2";"0,31";"0,3";"21";"120";"0,01";"0,6";"45,5";"20";"0";"250";"280";"73";"120";"0,5";"0";"0";"0";"0,3";"-";"-";"0";"0,1";"0,1";"3,8";"0,29";"0,28";"13";"1"
"viandes, œufs, poissons";"poissons cuits";"-";"Maquereau, rôti/cuit au four";"228";"61,5";"21,5";"traces";"15,8";"0";"-";"0";"0";"4,44";"5,45";"4,15";"0,21";"12,8";"1,5";"< 0,1";"1,57";"45,8";"28,5";"< 0,1";"207";"401";"51,6";"83";"0,94";"62";"traces";"7,72";"0,71";"-";"-";"0,4";"0,16";"0,41";"6,85";"0,37";"0,62";"22,6";"19"
"viandes, œufs, poissons";"poissons cuits";"-";"Maquereau, frit";"186";"64,6";"23,6";"traces";"10,2";"0";"-";"0";"0";"2,96";"3,74";"2,28";"0,21";"-";"-";"0,16";"-";"107";"-";"0,06";"273";"323";"94,7";"83,3";"1";"-";"0";"12,3";"-";"-";"-";"-";"-";"0,29";"10,5";"0,49";"0,58";"-";"12"
"viandes, œufs, poissons";"poissons cuits";"-";"Merlan, frit";"125";"71,4";"23,1";"traces";"3,61";"0";"-";"0";"0";"0,94";"1,67";"0,75";"0,43";"26,5";"0,2";"0,024";"0,5";"213";"34,1";"0,014";"165";"402";"25,2";"171";"0,47";"-";"0";"-";"1,25";"-";"-";"-";"0,047";"0,087";"2,58";"0,39";"0,26";"28,9";"1,89"
"viandes, œufs, poissons";"poissons cuits";"-";"Merlan, cuit à la vapeur";"98,3";"75,2";"23";"traces";"0,7";"0";"-";"0";"0";"0,13";"0,3";"0,2";"0,28";"21";"140";"0,01";"0,1";"75";"28";"0,01";"190";"400";"25";"110";"0,4";"0";"traces";"0";"0,44";"-";"-";"0";"0,05";"0,31";"1,8";"0,24";"0,19";"0";"0"
"viandes, œufs, poissons";"poissons cuits";"-";"Cabillaud, rôti/cuit au four";"94,6";"76";"22,3";"traces";"0,6";"0";"-";"0";"0";"0,13";"0,093";"0,19";"0,23";"18,4";"520";"0,017";"0,3";"130";"29,4";"0,016";"164";"297";"22,4";"90,5";"0,5";"8";"0";"1,2";"0,7";"0,1";"-";"1";"0,059";"0,065";"2,41";"0,22";"0,24";"13,6";"1,27"
"viandes, œufs, poissons";"poissons cuits";"-";"Morue, salée, bouillie/cuite à l'eau";"113";"67,4";"26";"traces";"1,01";"0";"-";"0";"0";"0,13";"0,061";"0,22";"5,8";"64,9";"5";"0,089";"0,35";"74";"13,7";"0,019";"42";"110";"20,7";"2320";"0,84";"< 2";"traces";"1,25";"0,55";"-";"-";"-";"< 0,04";"0,052";"0,47";"< 0,16";"0,075";"23,5";"2,2"
"viandes, œufs, poissons";"poissons cuits";"-";"Cabillaud, cuit à la vapeur";"106";"73,4";"24,5";"traces";"0,95";"0";"-";"0";"0";"0,16";"0,085";"0,33";"0,16";"10";"120";"0,02";"0,1";"110";"21";"0,01";"240";"360";"29,1";"65";"0,5";"2";"traces";"0";"0,48";"0";"-";"0";"0,025";"0,04";"1,55";"0,23";"0,19";"13";"2"
"viandes, œufs, poissons";"poissons cuits";"-";"Mulet, rôti/cuit au four";"143";"70,5";"24,8";"traces";"4,86";"0";"-";"0";"0";"1,43";"1,38";"0,92";"0,18";"31";"-";"0,11";"1,41";"190";"33";"0,051";"244";"458";"-";"71";"1,21";"42";"0";"0";"0";"-";"-";"1,2";"0,08";"0,13";"5,05";"0,88";"0,49";"10";"0,25"
"viandes, œufs, poissons";"poissons cuits";"-";"Raie, rôtie/cuite au four";"96,3";"75,9";"23";"traces";"0,5";"0";"-";"0";"0";"0,096";"0,096";"0,19";"0,38";"50";"260";"0,03";"0,6";"22,5";"37";"0";"220";"320";"-";"150";"0,6";"0";"0";"0";"0";"-";"-";"traces";"0,15";"0,25";"2,5";"0";"0,46";"0";"8"
"viandes, œufs, poissons";"poissons cuits";"-";"Roussette ou petite roussette ou saumonette, cuite";"256";"-";"25,4";"traces";"17,2";"0";"0";"0";"0";"4,11";"6,98";"4,36";"0,2";"-";"-";"< 0,1";"-";"24,8";"-";"< 0,1";"-";"-";"42";"-";"0,67";"5";"0";"< 0,5";"-";"-";"-";"-";"-";"-";"-";"0,24";"0,36";"3";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon fumé";"178";"63,1";"22";"0,91";"9,49";"0";"0";"< 0,25";"0";"2,06";"4";"3,09";"3,51";"5,97";"2000";"0,035";"0,16";"40";"38,3";"0,0098";"214";"551";"< 10";"1410";"0,24";"15";"< 8";"5,45";"2,85";"0";"-";"0";"0,23";"0,1";"10";"0,71";"1";"26";"3,35"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, cuit à la vapeur";"195";"63,5";"23";"traces";"11,5";"0";"-";"0";"0";"2,39";"4,7";"3,3";"0,13";"9,23";"63";"0,026";"0,4";"17";"21,4";"0,007";"270";"390";"19";"51,5";"0,39";"5";"0";"8,7";"2,05";"-";"-";"0";"0,22";"0,11";"7";"1,09";"0,49";"11,7";"3,05"
"viandes, œufs, poissons";"poissons cuits";"-";"Thon, rôti/cuit au four";"136";"66,9";"29,9";"traces";"1,83";"0";"-";"0";"0";"0,9";"0,23";"0,52";"0,14";"18,7";"0,1";"0,047";"1,8";"150";"46";"0,0076";"273";"445";"81,2";"56";"0,44";"8";"0";"1,83";"0,32";"-";"-";"-";"0,052";"0,062";"16,4";"0,13";"0,47";"40,6";"2,57"
"viandes, œufs, poissons";"poissons cuits";"-";"Sole, cuite à la vapeur";"94,6";"77";"20,3";"traces";"1,48";"0";"-";"0";"0";"0,2";"0,2";"0,2";"0,41";"96";"-";"0,026";"0,72";"14,5";"23,1";"0,007";"128";"175";"103";"166";"0,39";"-";"0";"-";"-";"-";"-";"-";"0,064";"0,2";"2,39";"-";"0,22";"-";"1,12"
"viandes, œufs, poissons";"poissons cuits";"-";"Sole, rôtie/cuite au four";"78,2";"82,4";"15,7";"traces";"1,69";"0";"0";"0";"0";"0,31";"0,43";"0,31";"0,29";"47,7";"-";"0,027";"0,57";"30";"31,3";"0,035";"285";"224";"17,4";"117";"0,58";"12";"0";"3,5";"0,77";"0,1";"-";"0";"0,048";"0,11";"1,49";"0,23";"0,56";"6";"1,31"
"viandes, œufs, poissons";"poissons cuits";"-";"Sole, bouillie/cuite à l'eau";"69";"84";"15";"traces";"1";"0";"-";"0";"0";"0,2";"0,6";"0,2";"0,21";"90";"-";"-";"0,9";"-";"22";"-";"195";"137";"-";"82";"-";"-";"-";"-";"-";"-";"-";"-";"0,07";"0,2";"1,7";"-";"1";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Sole, frite";"72,2";"83";"15,8";"traces";"1";"0";"-";"0";"0";"0,2";"0,6";"0,2";"0,36";"-";"-";"-";"0,86";"-";"28";"-";"250";"240";"42,3";"144";"-";"-";"-";"-";"-";"-";"-";"-";"0,07";"0,18";"1,53";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Raie, cuite au court-bouillon";"97,8";"73,7";"23,2";"traces";"0,57";"0";"-";"0";"0";"0,12";"0,048";"0,16";"0,4";"-";"-";"0,03";"-";"8,9";"24,3";"0";"163";"-";"-";"161";"0,6";"0";"0";"0";"0";"-";"-";"-";"< 0,04";"-";"-";"0";"0,23";"0";"2,7"
"viandes, œufs, poissons";"poissons cuits";"-";"Lotte ou baudroie, grillée/poêlée";"98,2";"75";"23";"traces";"0,68";"0";"-";"0";"0";"0,19";"0,1";"0,2";"0,061";"11";"0,4";"0,3";"0,46";"40,6";"28,5";"< 0,1";"368";"472";"42,5";"24,5";"0,64";"50";"0";"traces";"0,6";"-";"-";"0,5";"0,035";"0,077";"3,09";"0,19";"0,21";"20,5";"0,93"
"viandes, œufs, poissons";"poissons cuits";"-";"Maquereau, fumé";"298";"55,7";"19,8";"0";"24,3";"0";"-";"0";"0";"5,35";"9,59";"6,83";"0,96";"20";"1130";"0,09";"1,1";"46,5";"29";"0,02";"267";"312";"31,9";"384";"0,1";"53,5";"-";"5,2";"1,6";"0";"-";"0";"0,14";"0,35";"10";"0,52";"0,5";"8";"9,91"
"viandes, œufs, poissons";"poissons cuits";"-";"Haddock (fumé) ou églefin fumé";"100";"76,1";"23,5";"0";"0,73";"0";"0";"0";"0";"0,13";"0,098";"0,22";"1,91";"49";"1200";"0,042";"1,4";"255";"54";"0,03";"251";"415";"28";"763";"0,5";"24";"0";"0,8";"0,55";"0,1";"-";"0";"0,047";"0,049";"5,07";"0,17";"0,4";"15";"1,6"
"viandes, œufs, poissons";"poissons cuits";"-";"Espadon, rôti/cuit au four";"266";"52,9";"28,7";"traces";"16,9";"0";"0";"0";"0";"1,51";"8,22";"2,67";"0,18";"5,5";"170";"0,046";"0,53";"9,3";"34,1";"0,021";"200";"475";"122";"73,4";"0,78";"43";"0";"16,6";"7,2";"0,1";"-";"0";"0,047";"0,13";"9,8";"0,46";"0,62";"2";"2,91"
"viandes, œufs, poissons";"poissons cuits";"-";"Turbot, rôti/cuit au four";"118";"72,7";"21,3";"traces";"3,64";"0";"0";"0";"0";"0,9";"0,8";"0,7";"0,25";"42,5";"180";"0,049";"0,53";"30";"63,5";"0,022";"213";"323";"-";"192";"0,29";"12";"0";"0";"0";"-";"-";"1,7";"0,068";"0,12";"2,54";"0,66";"0,24";"9";"2,54"
"viandes, œufs, poissons";"poissons cuits";"-";"Merlu, cuit à l'étouffée";"112";"74,4";"21,2";"traces";"3";"0";"0";"0";"0";"0,92";"-";"0,59";"0,25";"41,8";"0,2";"< 0,1";"0,3";"42";"29,2";"< 0,1";"190";"290";"22";"99,2";"0,55";"7,5";"0";"3,2";"0,6";"-";"-";"0";"0,052";"0,086";"2,65";"0,24";"0,23";"26,4";"1,6"
"viandes, œufs, poissons";"poissons cuits";"-";"Églefin, grillé/poêlé";"84,9";"79,7";"20";"traces";"0,55";"0";"-";"0";"0";"0,11";"0,074";"0,2";"0,65";"14";"-";"0,026";"0,21";"-";"26";"0,013";"278";"351";"-";"261";"0,4";"21";"0";"0,6";"0,55";"0,1";"-";"0";"0,023";"0,069";"4,12";"0,49";"0,33";"13";"2,13"
"viandes, œufs, poissons";"poissons cuits";"-";"Sardine, grillée";"194";"64";"25,1";"traces";"10,4";"0";"0";"0";"0";"2,9";"2,94";"3,52";"0,35";"130";"170";"0,14";"1,7";"32";"34";"0,08";"320";"400";"38";"140";"1,4";"0";"0";"12,3";"0,31";"-";"-";"traces";"traces";"0,25";"6,9";"0,88";"0,41";"4";"12"
"viandes, œufs, poissons";"poissons cuits";"-";"Vivaneau, cuit";"121";"71,7";"26,3";"traces";"1,72";"0";"-";"0";"0";"0,37";"0,32";"0,59";"0,14";"40";"-";"0,046";"0,82";"-";"37";"0,017";"201";"522";"-";"57";"0,44";"35";"-";"-";"-";"-";"-";"1,6";"0,053";"0,004";"0,35";"0,87";"0,46";"6";"3,5"
"viandes, œufs, poissons";"poissons cuits";"-";"Rascasse, cuite à la vapeur";"126";"71,7";"24,6";"traces";"3,1";"0";"-";"0";"0";"0,61";"0,83";"0,73";"0,22";"14";"115";"0,02";"0,18";"< 20";"33";"0,01";"200";"380";"80";"88,8";"0,37";"< 21";"-";"1,09";"-";"< 0,8";"-";"-";"0,025";"0,04";"1,32";"0,084";"0,14";"< 5";"1,65"
"viandes, œufs, poissons";"poissons cuits";"-";"Lieu ou colin d'Alaska, fumé";"81,3";"-";"18,3";"0";"0,9";"0";"-";"0";"0";"0,1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, cuit au micro-ondes, élevage";"200";"63";"24,2";"traces";"11,4";"0";"-";"0";"0";"-";"-";"-";"0,098";"5";"-";"< 0,1";"0,4";"300";"31,6";"< 0,1";"250";"402";"< 5";"39";"0,4";"15";"-";"3,3";"2,4";"-";"-";"-";"0,21";"0,054";"7,6";"1,45";"0,71";"19";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, bouilli/cuit à l'eau, élevage";"193";"63,4";"25";"traces";"10,3";"0";"-";"0";"0";"-";"-";"-";"0,084";"4,6";"-";"< 0,1";"0,3";"200";"29,7";"< 0,1";"150";"347";"< 5";"33,6";"0,4";"14";"-";"3,45";"2,63";"-";"-";"-";"0,25";"0,056";"6,25";"1,5";"0,58";"28";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four";"121";"71";"22,9";"traces";"3,3";"0";"-";"0";"0";"0,75";"0,78";"0,78";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"50";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, grillé/poêlé";"223";"60,1";"25,5";"traces";"13,5";"0";"-";"0";"0";"2,87";"6,18";"4,16";"0,11";"8,4";"86,2";"0,05";"0,43";"56,8";"31,7";"0,05";"263";"414";"11";"44,2";"0,48";"17,5";"-";"5,82";"3,52";"-";"-";"-";"0,23";"0,086";"8,15";"1,7";"0,34";"18";"3,4"
"viandes, œufs, poissons";"poissons cuits";"-";"Saumon, élevage, rôti/cuit au four";"210";"62,2";"22,1";"traces";"13,5";"0";"-";"0";"0";"2,5";"4,43";"4,43";"0,15";"15";"-";"0,049";"0,34";"-";"30";"0,016";"252";"384";"-";"61";"0,43";"-";"-";"-";"-";"-";"-";"3,7";"0,3";"0,11";"8,05";"1,49";"0,39";"21,1";"2,65"
"viandes, œufs, poissons";"poissons cuits";"-";"Hareng fumé, à l'huile";"168";"65,3";"15,1";"2";"11";"0";"0";"0";"0";"3,12";"1,95";"5,48";"4,08";"59,2";"3820";"0,1";"0,9";"20";"27,4";"< 0,1";"125";"173";"17";"1630";"0,5";"12";"-";"14,5";"0,96";"-";"-";"-";"< 0,04";"0,2";"2,25";"0,41";"0,28";"10";"9,4"
"viandes, œufs, poissons";"poissons cuits";"-";"Julienne ou Lingue, cuite";"105";"73,9";"24,5";"traces";"0,82";"0";"-";"0";"0";"< 0,00018";"< 0,00018";"< 0,00018";"0,21";"13";"117";"0,02";"0,14";"49";"31";"< 0,01";"180";"330";"60";"84,3";"0,62";"< 21";"-";"< 0,5";"-";"< 0,8";"-";"0";"0,024";"0,01";"2,26";"0,22";"0,22";"19,5";"0,78"
"viandes, œufs, poissons";"poissons cuits";"-";"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur";"173";"68,8";"17,3";"traces";"11,6";"0";"-";"0";"0";"2,07";"7,38";"0,98";"0,36";"8,6";"133";"0,02";"0,07";"< 20";"21";"< 0,01";"160";"240";"60";"143";"0,36";"< 21";"-";"4,36";"-";"< 0,8";"-";"-";"0,03";"0,02";"0,66";"0,16";"0,041";"< 5";"0,69"
"viandes, œufs, poissons";"poissons cuits";"-";"Sole, poêlée";"96,7";"75,6";"23,6";"traces";"< 0,5";"0";"-";"0";"0";"< 0,01";"< 0,01";"< 0,01";"0,37";"39";"228";"0,02";"0,14";"20";"27";"< 0,01";"180";"370";"30";"147";"0,45";"< 21";"-";"0,47";"0,5";"< 0,8";"-";"0,87";"0,058";"0,094";"2,18";"0,37";"0,34";"15";"1,4"
"viandes, œufs, poissons";"poissons cuits";"-";"Anguille, cuite (aliment moyen)";"213";"60,7";"22,1";"0";"13,8";"0";;"0";"0";"3,15";"7,8";"1,51";;;;"0,029";;"8";;"0,04";;;;;"2,08";;"0";;;;;;;;;;;;
"viandes, œufs, poissons";"poissons cuits";"-";"Anguille, rôtie/cuite au four";"229";"59,3";"23,6";"traces";"15";"0";"-";"0";"0";"3,02";"9,22";"1,21";"0,16";"26";"-";"0,029";"0,64";"8";"26";"0,04";"277";"349";"-";"65";"2,08";"1140";"0";"-";"-";"-";"-";"1,8";"0,18";"0,051";"4,49";"0,28";"0,077";"17";"2,89"
"viandes, œufs, poissons";"poissons cuits";"-";"Anguille, bouillie/cuite à l'eau";"197";"62";"20,5";"traces";"12,7";"0";"-";"0";"0";"3,28";"6,38";"1,8";"-";"-";"-";"0,029";"-";"8";"-";"0,04";"-";"-";"28";"-";"2,08";"-";"0";"-";"5,1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Brochet, rôti/cuit au four";"100";"74,7";"23,1";"traces";"0,88";"0";"-";"0";"0";"0,15";"0,21";"0,27";"0,12";"73";"-";"0,058";"0,71";"12";"40";"0,28";"282";"331";"-";"49";"0,77";"24";"0";"2,7";"-";"-";"-";"3,8";"0,067";"0,077";"2,8";"0,81";"0,14";"16";"2,15"
"viandes, œufs, poissons";"poissons cuits";"-";"Carpe, rôtie/cuite au four";"151";"69,6";"21,6";"traces";"7,17";"0";"-";"0";"0";"1,27";"2,74";"1,69";"0,16";"52";"-";"0,12";"1,59";"6";"38";"0,23";"531";"427";"20,2";"63";"1,58";"10";"0";"3,25";"-";"-";"-";"1,6";"0,14";"0,07";"2,1";"0,87";"0,22";"17";"1,47"
"viandes, œufs, poissons";"poissons cuits";"-";"Perche, rôtie/cuite au four";"119";"73,7";"22,1";"traces";"3,42";"0";"-";"0";"0";"0,85";"0,2";"0,26";"0,096";"73";"-";"0,058";"0,71";"< 5";"26";"0,28";"105";"331";"26";"38,3";"0,77";"24";"0";"9";"1,32";"-";"-";"3,8";"0,09";"0,077";"2,98";"0,81";"0,13";"16";"0,83"
"viandes, œufs, poissons";"poissons cuits";"-";"Truite, rôtie/cuite au four";"183";"63,4";"26,6";"traces";"8,47";"0";"-";"0";"0";"1,47";"4,17";"1,92";"0,17";"55";"-";"0,14";"1,92";"6";"28";"0,56";"314";"463";"3";"67";"0,71";"19";"0";"-";"-";"-";"-";"0,5";"0,43";"0,42";"5,77";"2,24";"0,23";"15";"7,49"
"viandes, œufs, poissons";"poissons cuits";"-";"Truite, cuite à la vapeur";"99,4";"75";"19";"traces";"2,6";"0";"-";"0";"0";"0,54";"0,74";"1,06";"-";"-";"-";"0,03";"-";"6";"-";"0,027";"-";"-";"3";"-";"0,56";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Truite arc en ciel, élevage, rôtie/cuite au four";"143";"71";"21,5";"traces";"6,33";"0";"-";"0";"0";"1,51";"2,15";"1,94";"0,13";"60,5";"65";"0,03";"0,35";"9,5";"28,3";"0,027";"263";"391";"2,85";"53,3";"0,59";"9,5";"0";"15";"1,9";"0,1";"-";"2,9";"0,17";"0,11";"5,42";"1,79";"0,37";"11";"4,56"
"viandes, œufs, poissons";"poissons cuits";"-";"Truite arc en ciel, élevage, cuite à la vapeur";"117";"75";"20";"traces";"4,14";"0";"-";"0";"0";"0,86";"1,4";"1,46";"-";"-";"-";"0,03";"-";"8";"-";"0,027";"-";"-";"3";"-";"0,56";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"viandes, œufs, poissons";"poissons cuits";"-";"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit";"79";"80,6";"17,5";"traces";"1";"0";"-";"0";"0";"0,51";"0,36";"0,07";"0,58";"7,5";"176";"0,02";"0,09";"< 20";"18";"< 0,01";"130";"200";"< 20";"233";"0,3";"< 21";"-";"< 0,25";"0,28";"< 0,8";"-";"< 0,5";"< 0,015";"< 0,01";"1,44";"2,35";"0,13";"11,1";"0,89"
"viandes, œufs, poissons";"poissons cuits";"-";"Truite d'élevage, fumée";"180";"61,7";"23,4";"0,69";"9,27";"0";"0";"0";"0";"1,71";"3,01";"2,36";"3,18";"2,7";"2460";"< 0,1";"0,4";"40";"31,4";"< 0,1";"227";"412";"23";"1270";"0,4";"51";"0";"5,2";"2,3";"-";"-";"0";"0,21";"0,081";"7,1";"2,05";"0,67";"26";"3,2"
"viandes, œufs, poissons";"poissons cuits";"-";"Bar commun ou loup, rôti/cuit au four";"147";"69,1";"22,2";"traces";"6,51";"0";"-";"0";"0";"1,27";"2,36";"2,14";"0,17";"11";"119";"0,05";"0,28";"13,4";"30,3";"0,01";"183";"410";"< 50";"68,8";"0,42";"< 21";"-";"4,15";"0,97";"< 0,8";"-";"-";"0,17";"0,08";"3,49";"0,53";"0,26";"12,6";"3,7"
"viandes, œufs, poissons";"poissons crus";"-";"Bar rayé ou bar d'Amérique, cru";"113";"74,6";"20,3";"traces";"3,58";"0";"-";"0";"0";"0,76";"1,31";"1,07";"0,19";"66";"-";"0,081";"1,41";"60";"36";"0,68";"218";"356";"-";"76,3";"0,63";"30,7";"-";"-";"-";"-";"-";"2,05";"0,087";"0,065";"1,62";"0,79";"0,19";"13,7";"2,71"
"viandes, œufs, poissons";"poissons crus";"-";"Lieu ou colin d'Alaska, cru";"70,8";"81,2";"16,3";"traces";"0,61";"0";"0";"< 0,17";"0";"0,015";"0,008";"0,028";"0,48";"12,8";"297";"0,039";"0,4";"78,2";"36,9";"0,014";"160";"296";"15,7";"190";"0,41";"4";"0";"1,1";"0,36";"0,1";"-";"traces";"0,07";"0,07";"1,1";"< 0,16";"0,14";"3";"2,3"
"viandes, œufs, poissons";"poissons crus";"-";"Flétan de l'Atlantique ou flétan blanc, cru";"96,5";"76,8";"21,2";"traces";"1,31";"0";"0";"0";"0";"0,21";"0,45";"0,51";"0,15";"15";"-";"0,2";"0,65";"12,6";"23";"0,01";"221";"424";"-";"59";"0,45";"40";"0";"-";"0,64";"-";"-";"0";"0,05";"0,063";"4,9";"0,28";"0,38";"12";"0,96"
"viandes, œufs, poissons";"poissons crus";"-";"Hareng, cru";"176";"71,5";"17,7";"traces";"11,7";"0";"0";"0";"0";"2,82";"5,59";"2,43";"0,22";"61,6";"331";"0,15";"1,21";"54,1";"27";"0,027";"235";"342";"31,2";"89,2";"0,79";"38,1";"0";"10,7";"1,21";"0,45";"0,21";"0,75";"0,035";"0,24";"3,95";"0,84";"0,38";"9,4";"11,5"
"viandes, œufs, poissons";"poissons crus";"-";"Lotte ou baudroie, crue";"67,2";"82,6";"15,1";"traces";"0,74";"0";"-";"< 0,2";"0";"0,2";"0,15";"0,36";"0,19";"18,2";"370";"0,027";"0,3";"32,2";"20,7";"0,022";"241";"296";"34,5";"77,8";"0,55";"6";"-";"1,43";"0";"-";"-";"0,67";"0,027";"0,06";"2,1";"0,15";"0,24";"7";"0,9"
"viandes, œufs, poissons";"poissons crus";"-";"Saumon, cru, élevage";"194";"66,5";"20,5";"traces";"12,4";"0";"0";"< 0,25";"0";"2,15";"4,9";"4,17";"0,16";"5,84";"73,2";"< 0,1";"0,48";"8,21";"27,4";"< 0,1";"181";"358";"16,5";"45,4";"0,36";"4,27";"< 0,008";"3,69";"1,89";"0,3";"0,5";"1,8";"0,21";"0,076";"8,25";"0,95";"0,58";"20,8";"3,95"
"viandes, œufs, poissons";"poissons crus";"-";"Turbot sauvage, cru";"91,5";"78,1";"17,2";"traces";"2,54";"0";"-";"0";"0";"0,71";"0,56";"0,67";"0,24";"38,7";"140";"0,039";"0,45";"35";"49";"0,017";"176";"253";"47,3";"95,3";"0,21";"11";"-";"traces";"0";"-";"-";"0,85";"0,055";"0,1";"2,13";"0,57";"0,21";"8";"2,07"
"viandes, œufs, poissons";"poissons crus";"-";"Cabillaud, cru";"77,6";"79,8";"18,1";"traces";"0,57";"0";"-";"< 0,2";"0";"0,1";"0,068";"0,22";"0,23";"4,43";"110";"< 0,1";"0,49";"101";"25,6";"< 0,1";"163";"357";"136";"65,2";"0,39";"< 2";"0";"1,41";"0,51";"0,1";"-";"1";"< 0,04";"0,049";"2,18";"0,14";"0,16";"21,2";"1,32"
